provider_id_source_1,provider_id_source_2,source_system_1,source_system_2,npi_1,npi_2,email_1,email_2,phone_1,phone_2,name_sim,addr_sim,city_sim,npi_match,email_match,phone_match,postal_match,state_match,match_score,decision,block_key,scored_at
CRM_A_P_PROV_01194_902,CRM_B_P_PROV_01194_892,CRM_A,CRM_B,6931131419.0,,usankaran@example.com,usankaran@example.com,5188601674,5188601674,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::usankaran@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01193_445,CRM_B_P_PROV_01193_240,CRM_A,CRM_B,7995138043.0,,tanmayi06@example.net,tanmayi06@example.net,7069014971,7069014971,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::tanmayi06@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01188_301,CRM_B_P_PROV_01188_123,CRM_A,CRM_B,7517616549.0,,braj@example.net,braj@example.net,6922953386,6922953386,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::braj@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01181_438,CRM_B_P_PROV_01181_100,CRM_A,CRM_B,,,nidrabarad@example.org,nidrabarad@example.org,8639945413,8639945413,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::nidrabarad@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_01178_565,CRM_A_P_PROV_01178_261,CRM_B,CRM_A,,9361533765.0,johalagastya@example.com,johalagastya@example.com,6753216336,6753216336,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::johalagastya@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01178_230,CRM_B_P_PROV_01178_565,CRM_A,CRM_B,9361533765.0,,johalagastya@example.com,johalagastya@example.com,6753216336,6753216336,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::johalagastya@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01174_807,CRM_B_P_PROV_01174_399,CRM_B,CRM_B,,,girindrabumb@example.net,girindrabumb@example.net,2282471830,2282471830,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::girindrabumb@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01174_214,CRM_B_P_PROV_01174_399,CRM_A,CRM_B,,,girindrabumb@example.net,girindrabumb@example.net,2282471830,2282471830,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::girindrabumb@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01174_214,CRM_B_P_PROV_01174_807,CRM_A,CRM_B,,,girindrabumb@example.net,girindrabumb@example.net,2282471830,2282471830,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::girindrabumb@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_01166_885,CRM_B_P_PROV_01166_450,CRM_B,CRM_B,,9826654029.0,ojasviandra@example.org,ojasviandra@example.org,9173690789,9173690789,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ojasviandra@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00007_444,CRM_B_P_PROV_00007_202,CRM_A,CRM_B,7609857128.0,,karpethomas@example.org,karpethomas@example.org,0310518347,0310518347,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::karpethomas@example.org,2026-02-05T14:34:19
CRM_A_P_PROV_02188_997,CRM_B_P_PROV_02188_140,CRM_A,CRM_B,6674305390.0,,suraomkaar@example.org,suraomkaar@example.org,6150411708,6150411708,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::suraomkaar@example.org,2026-02-05T14:34:21
CRM_B_P_PROV_02186_872,CRM_B_P_PROV_02186_130,CRM_B,CRM_B,,,nathan15@example.com,nathan15@example.com,0967624285,0967624285,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::nathan15@example.com,2026-02-05T14:34:21
CRM_A_P_PROV_02186_357,CRM_B_P_PROV_02186_130,CRM_A,CRM_B,,,nathan15@example.com,nathan15@example.com,0967624285,0967624285,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::nathan15@example.com,2026-02-05T14:34:21
CRM_A_P_PROV_02186_357,CRM_B_P_PROV_02186_872,CRM_A,CRM_B,,,nathan15@example.com,nathan15@example.com,0967624285,0967624285,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::nathan15@example.com,2026-02-05T14:34:21
CRM_A_P_PROV_02174_651,CRM_B_P_PROV_02174_485,CRM_A,CRM_B,2076027794.0,,gnarain@example.org,gnarain@example.org,2958385083,2958385083,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::gnarain@example.org,2026-02-05T14:34:21
CRM_A_P_PROV_02165_243,CRM_B_P_PROV_02165_270,CRM_A,CRM_B,,,bainsvasana@example.net,bainsvasana@example.net,6530002275,6530002275,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::bainsvasana@example.net,2026-02-05T14:34:21
CRM_A_P_PROV_02161_566,CRM_B_P_PROV_02161_554,CRM_A,CRM_B,1497451839.0,,ganesanoeshi@example.com,ganesanoeshi@example.com,5035623724,5035623724,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ganesanoeshi@example.com,2026-02-05T14:34:21
CRM_A_P_PROV_00040_202,CRM_B_P_PROV_00040_364,CRM_A,CRM_B,,,xkaur@example.com,xkaur@example.com,5766270289,5766270289,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::xkaur@example.com,2026-02-05T14:34:19
CRM_A_P_PROV_00037_946,CRM_B_P_PROV_00037_750,CRM_A,CRM_B,8106906538.0,,ekiya16@example.net,ekiya16@example.net,8760385977,8760385977,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ekiya16@example.net,2026-02-05T14:34:19
CRM_A_P_PROV_00032_885,CRM_B_P_PROV_00032_605,CRM_A,CRM_B,,,jagatsaha@example.net,jagatsaha@example.net,9386774964,9386774964,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::jagatsaha@example.net,2026-02-05T14:34:19
CRM_A_P_PROV_00031_515,CRM_B_P_PROV_00031_274,CRM_A,CRM_B,,,achauhan@example.net,achauhan@example.net,7775204711,7775204711,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::achauhan@example.net,2026-02-05T14:34:19
CRM_A_P_PROV_00011_486,CRM_B_P_PROV_00011_254,CRM_A,CRM_B,,,diptakhare@example.com,diptakhare@example.com,2475107991,2475107991,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::diptakhare@example.com,2026-02-05T14:34:19
CRM_B_P_PROV_00010_336,CRM_A_P_PROV_00010_104,CRM_B,CRM_A,,,murthydakshesh@example.org,murthydakshesh@example.org,7882081219,7882081219,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,LNPC::bhardwaj::91959::US,2026-02-05T14:34:19
CRM_A_P_PROV_01610_236,CRM_B_P_PROV_01610_213,CRM_A,CRM_B,,,mohini66@example.com,mohini66@example.com,4836094386,4836094386,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::mohini66@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01134_294,CRM_B_P_PROV_01134_292,CRM_A,CRM_B,,,manderneha@example.com,manderneha@example.com,1463866432,1463866432,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::manderneha@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_02099_600,CRM_B_P_PROV_02099_762,CRM_B,CRM_B,,,nkrishna@example.net,nkrishna@example.net,3974539180,3974539180,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,LNPC::rajagopal::27619::US,2026-02-05T14:34:21
CRM_A_P_PROV_00530_853,CRM_B_P_PROV_00530_385,CRM_A,CRM_B,,,pavani54@example.org,pavani54@example.org,4245607540,4245607540,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::pavani54@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_01134_292,CRM_B_P_PROV_01134_948,CRM_B,CRM_B,,,manderneha@example.com,manderneha@example.com,1463866432,1463866432,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::manderneha@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01134_294,CRM_B_P_PROV_01134_948,CRM_A,CRM_B,,,manderneha@example.com,manderneha@example.com,1463866432,1463866432,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::manderneha@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00803_269,CRM_B_P_PROV_00803_900,CRM_A,CRM_B,6902614211.0,,watika09@example.org,watika09@example.org,0163564072,0163564072,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::watika09@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00477_968,CRM_B_P_PROV_00477_424,CRM_A,CRM_B,,,mohini90@example.net,mohini90@example.net,1974005643,1974005643,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::mohini90@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01759_518,CRM_B_P_PROV_01759_458,CRM_A,CRM_B,,,ishanvidhawan@example.net,ishanvidhawan@example.net,8971535964,8971535964,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::ishanvidhawan@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00471_741,CRM_B_P_PROV_00471_602,CRM_A,CRM_B,1891796718.0,,mandertanvi@example.org,mandertanvi@example.org,6094097052,6094097052,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::mandertanvi@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00423_262,CRM_B_P_PROV_00423_848,CRM_A,CRM_B,,,qabilrajan@example.com,qabilrajan@example.com,7676952366,7676952366,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::qabilrajan@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_00396_571,CRM_B_P_PROV_00396_719,CRM_B,CRM_B,,,johaljacob@example.org,johaljacob@example.org,2087510293,2087510293,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::johaljacob@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00396_234,CRM_B_P_PROV_00396_719,CRM_A,CRM_B,,,johaljacob@example.org,johaljacob@example.org,2087510293,2087510293,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::johaljacob@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00396_234,CRM_B_P_PROV_00396_571,CRM_A,CRM_B,,,johaljacob@example.org,johaljacob@example.org,2087510293,2087510293,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::johaljacob@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00426_709,CRM_B_P_PROV_00426_386,CRM_A,CRM_B,5960652625.0,,qabilsinghal@example.net,qabilsinghal@example.net,8476570412,8476570412,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::qabilsinghal@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00349_919,CRM_B_P_PROV_00349_825,CRM_A,CRM_B,,,aashikari@example.net,aashikari@example.net,4308948706,4308948706,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::aashikari@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_00263_496,CRM_B_P_PROV_00263_542,CRM_B,CRM_B,,,ramakrishnanamaira@example.org,ramakrishnanamaira@example.org,5690877661,5690877661,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::ramakrishnanamaira@example.org,2026-02-05T14:34:19
CRM_A_P_PROV_00263_191,CRM_B_P_PROV_00263_542,CRM_A,CRM_B,,,ramakrishnanamaira@example.org,ramakrishnanamaira@example.org,5690877661,5690877661,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::ramakrishnanamaira@example.org,2026-02-05T14:34:19
CRM_A_P_PROV_00263_191,CRM_B_P_PROV_00263_496,CRM_A,CRM_B,,,ramakrishnanamaira@example.org,ramakrishnanamaira@example.org,5690877661,5690877661,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::ramakrishnanamaira@example.org,2026-02-05T14:34:19
CRM_A_P_PROV_02059_146,CRM_B_P_PROV_02059_993,CRM_A,CRM_B,,,omkunda@example.org,omkunda@example.org,5306113900,5306113900,1.0,1.0,1.0,0,1,1,1,0,0.665,manual_review,EMAIL::omkunda@example.org,2026-02-05T14:34:21
CRM_B_P_PROV_00258_197,CRM_B_P_PROV_00258_737,CRM_B,CRM_B,,7138902282.0,hemanibhagat@example.net,hemanibhagat@example.net,1027674783,1027674783,0.8421052631578947,1.0,1.0,0,1,1,1,1,0.641578947368421,manual_review,EMAIL::hemanibhagat@example.net,2026-02-05T14:34:19
CRM_A_P_PROV_00258_993,CRM_B_P_PROV_00258_197,CRM_A,CRM_B,7138902282.0,,hemanibhagat@example.net,hemanibhagat@example.net,1027674783,1027674783,0.8421052631578947,1.0,1.0,0,1,1,1,1,0.641578947368421,manual_review,EMAIL::hemanibhagat@example.net,2026-02-05T14:34:19
CRM_A_P_PROV_00513_691,CRM_B_P_PROV_00513_554,CRM_A,CRM_B,,,faras02@example.net,faras02@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::faras02@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01344_820,CRM_A_P_PROV_01344_548,CRM_A,CRM_A,,,sathvikkrishnan@example.com,sathvikkrishnan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::sathvikkrishnan@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01344_820,CRM_B_P_PROV_01344_829,CRM_A,CRM_B,,,sathvikkrishnan@example.com,sathvikkrishnan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::sathvikkrishnan@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01470_300,CRM_B_P_PROV_01470_946,CRM_A,CRM_B,,,ravalupma@example.com,ravalupma@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::ravalupma@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00797_134,CRM_B_P_PROV_00797_703,CRM_A,CRM_B,,,gabriel13@example.com,gabriel13@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::gabriel13@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01499_974,CRM_B_P_PROV_01499_584,CRM_A,CRM_B,,,mallickkabir@example.org,mallickkabir@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::mallickkabir@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00959_880,CRM_B_P_PROV_00959_928,CRM_A,CRM_B,,,shivani64@example.org,shivani64@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::shivani64@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00958_844,CRM_B_P_PROV_00958_848,CRM_A,CRM_B,,,nattkamala@example.org,nattkamala@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::nattkamala@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00902_113,CRM_B_P_PROV_00902_121,CRM_A,CRM_B,7239045246.0,,udarsh36@example.org,udarsh36@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::udarsh36@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01465_599,CRM_B_P_PROV_01465_844,CRM_A,CRM_B,,,bachittar78@example.org,bachittar78@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::bachittar78@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00773_266,CRM_B_P_PROV_00773_679,CRM_A,CRM_B,,,xavier64@example.net,xavier64@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::xavier64@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_01344_829,CRM_A_P_PROV_01344_548,CRM_B,CRM_A,,,sathvikkrishnan@example.com,sathvikkrishnan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::sathvikkrishnan@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01531_970,CRM_B_P_PROV_01531_265,CRM_B,CRM_B,5733954521.0,,chandranguneet@example.org,chandranguneet@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::chandranguneet@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01153_257,CRM_B_P_PROV_01153_952,CRM_A,CRM_B,2748661598.0,,lrai@example.net,lrai@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::lrai@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01531_339,CRM_B_P_PROV_01531_265,CRM_A,CRM_B,5733954521.0,,chandranguneet@example.org,chandranguneet@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::chandranguneet@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00707_147,CRM_B_P_PROV_00707_797,CRM_A,CRM_B,6902381593.0,,gavinhora@example.com,gavinhora@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::gavinhora@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01480_165,CRM_B_P_PROV_01480_956,CRM_A,CRM_B,,,chavvi48@example.com,chavvi48@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::chavvi48@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01144_841,CRM_A_P_PROV_01144_366,CRM_B,CRM_A,,,wswamy@example.net,wswamy@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::wswamy@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01144_499,CRM_A_P_PROV_01144_366,CRM_A,CRM_A,,,wswamy@example.net,wswamy@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::wswamy@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01144_499,CRM_B_P_PROV_01144_841,CRM_A,CRM_B,,,wswamy@example.net,wswamy@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::wswamy@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00893_875,CRM_B_P_PROV_00893_358,CRM_A,CRM_B,5497143326.0,,ramaswamyveda@example.com,ramaswamyveda@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::ramaswamyveda@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01473_505,CRM_B_P_PROV_01473_675,CRM_A,CRM_B,8373331430.0,,turvi36@example.com,turvi36@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::turvi36@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01445_887,CRM_B_P_PROV_01445_864,CRM_A,CRM_B,,,krishzayan@example.com,krishzayan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::krishzayan@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01450_790,CRM_B_P_PROV_01450_808,CRM_B,CRM_B,,,jackperi@example.net,jackperi@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::jackperi@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00095_132,CRM_B_P_PROV_00095_623,CRM_A,CRM_B,,,urvashikhosla@example.org,urvashikhosla@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::urvashikhosla@example.org,2026-02-05T14:34:19
CRM_A_P_PROV_01450_237,CRM_B_P_PROV_01450_808,CRM_A,CRM_B,,,jackperi@example.net,jackperi@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::jackperi@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01435_749,CRM_B_P_PROV_01435_417,CRM_A,CRM_B,,,indira06@example.org,indira06@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::indira06@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_01362_551,CRM_B_P_PROV_01362_148,CRM_B,CRM_B,,,chaaya45@example.net,chaaya45@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::chaaya45@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01631_593,CRM_B_P_PROV_01631_442,CRM_A,CRM_B,,,amaira27@example.org,amaira27@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::amaira27@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01623_441,CRM_B_P_PROV_01623_847,CRM_A,CRM_B,,,kaulwatika@example.net,kaulwatika@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::kaulwatika@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00630_538,CRM_B_P_PROV_00630_551,CRM_A,CRM_B,2411574423.0,,vrinda15@example.net,vrinda15@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::vrinda15@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_00626_320,CRM_A_P_PROV_00626_897,CRM_B,CRM_A,,,cbalan@example.com,cbalan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::cbalan@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_00626_274,CRM_A_P_PROV_00626_897,CRM_B,CRM_A,,,cbalan@example.com,cbalan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::cbalan@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_00626_274,CRM_B_P_PROV_00626_320,CRM_B,CRM_B,,,cbalan@example.com,cbalan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::cbalan@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00626_441,CRM_A_P_PROV_00626_897,CRM_A,CRM_A,,,cbalan@example.com,cbalan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::cbalan@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00626_441,CRM_B_P_PROV_00626_320,CRM_A,CRM_B,,,cbalan@example.com,cbalan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::cbalan@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00626_441,CRM_B_P_PROV_00626_274,CRM_A,CRM_B,,,cbalan@example.com,cbalan@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::cbalan@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00598_430,CRM_B_P_PROV_00598_176,CRM_A,CRM_B,,,geetikadugar@example.net,geetikadugar@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::geetikadugar@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01676_495,CRM_B_P_PROV_01676_825,CRM_A,CRM_B,2354011260.0,,erandhawa@example.com,erandhawa@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::erandhawa@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01658_611,CRM_B_P_PROV_01658_475,CRM_A,CRM_B,,,balanaarna@example.org,balanaarna@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::balanaarna@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_00565_622,CRM_B_P_PROV_00565_261,CRM_B,CRM_B,,,bakhshirajan@example.net,bakhshirajan@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::bakhshirajan@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00565_548,CRM_B_P_PROV_00565_261,CRM_A,CRM_B,,,bakhshirajan@example.net,bakhshirajan@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::bakhshirajan@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00565_548,CRM_B_P_PROV_00565_622,CRM_A,CRM_B,,,bakhshirajan@example.net,bakhshirajan@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::bakhshirajan@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_01706_687,CRM_B_P_PROV_01706_447,CRM_B,CRM_B,,,kabirbatra@example.net,kabirbatra@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::kabirbatra@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01706_471,CRM_B_P_PROV_01706_447,CRM_A,CRM_B,,,kabirbatra@example.net,kabirbatra@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::kabirbatra@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01706_471,CRM_B_P_PROV_01706_687,CRM_A,CRM_B,,,kabirbatra@example.net,kabirbatra@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::kabirbatra@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01702_679,CRM_B_P_PROV_01702_835,CRM_A,CRM_B,,,tatafaris@example.com,tatafaris@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::tatafaris@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01720_852,CRM_B_P_PROV_01720_745,CRM_A,CRM_B,5943724655.0,,bhasinekantika@example.org,bhasinekantika@example.org,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::bhasinekantika@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00514_470,CRM_B_P_PROV_00514_602,CRM_A,CRM_B,,,wsom@example.com,wsom@example.com,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::wsom@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01787_182,CRM_B_P_PROV_01787_906,CRM_A,CRM_B,,,aarush26@example.net,aarush26@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::aarush26@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01362_963,CRM_B_P_PROV_01362_148,CRM_A,CRM_B,,,chaaya45@example.net,chaaya45@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::chaaya45@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01362_963,CRM_B_P_PROV_01362_551,CRM_A,CRM_B,,,chaaya45@example.net,chaaya45@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::chaaya45@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01450_237,CRM_B_P_PROV_01450_790,CRM_A,CRM_B,,,jackperi@example.net,jackperi@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::jackperi@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_01795_606,CRM_B_P_PROV_01795_932,CRM_B,CRM_B,,,asandhu@example.net,asandhu@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::asandhu@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01795_421,CRM_B_P_PROV_01795_932,CRM_A,CRM_B,,,asandhu@example.net,asandhu@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::asandhu@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01795_421,CRM_B_P_PROV_01795_606,CRM_A,CRM_B,,,asandhu@example.net,asandhu@example.net,,,1.0,1.0,1.0,0,1,0,1,1,0.52,manual_review,EMAIL::asandhu@example.net,2026-02-05T14:34:20
